"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2024-08-08","14:30:00",5318.69,"6 Aug 8 5275 P STO 2.40 | 6 Aug 8 5175 P BTO 0.25",201,5319.31,"2024-08-08","16:00:00",0,"Expired",1191,98.75621890547264,6,531011.88,58794,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",15,0,9.6,1,24.79,23.72,53.07,66.12,100,-44.28
"2024-08-08","13:00:00",5293.69,"6 Aug 8 5340 C STO 1.60 | 6 Aug 8 5410 C BTO 0.05",143,5307.85,"2024-08-08","13:22:00",315,"Stop Loss",-1062,-123.77622377622377,6,527410.12,41142,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,15,32,59,25.6,25.18,53.07,41.12,40.56,-116.78
"2024-08-08","11:15:00",5282.35,"7 Aug 8 5305 C STO 11.40 | 7 Aug 8 5305 P STO 35.10 | 7 Aug 8 5335 C BTO 3.15 | 7 Aug 8 5275 P BTO 20.40",2290,5319.31,"2024-08-08","16:00:00",1431,"Expired",5978,37.29257641921397,7,536989.88,4970,"Mid Day Butterfly [PUTs + CALLs / no Mondays] ",35,0,1.975,143,25.23,23.72,53.07,29.78,68.34,-0.22
"2024-08-08","10:30:00",5293.62,"2 Aug 8 5280 P BTO 16.90 | 2 Aug 8 5295 C BTO 21.60 | 2 Aug 8 5320 C STO 10.10 | 2 Aug 8 5255 P STO 10.00",-1850,5319.31,"2024-08-08","16:00:00",-2431,"Expired",1147.76,31.02054054054054,2,529820.88,3700,"OO RIC",14.24,0,0.522,0.045,24.77,23.72,53.07,41.05,31.41,-37.57
"2024-08-07","14:45:00",5214.9,"6 Aug 7 5255 C STO 1.80 | 6 Aug 7 5325 C BTO 0.05",163,5230.31,"2024-08-07","15:05:00",355,"Stop Loss",-1182,-120.85889570552146,6,519302.48,41022,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,15,36,43,28.57,26.92,53.1,-78.23,35.58,-157.67
"2024-08-07","14:30:00",5221.57,"6 Aug 7 5265 C STO 1.90 | 6 Aug 7 5335 C BTO 0.05",173,5199.5,"2024-08-07","16:00:00",0,"Expired",1023,98.55491329479769,6,522719.12,40962,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,0,38,1,28.44,28.18,53.1,-71.56,100,-47.4
"2024-08-07","13:00:00",5265.92,"6 Aug 7 5315 C STO 1.95 | 6 Aug 7 5385 C BTO 0.05",178,5199.5,"2024-08-07","16:00:00",0,"Expired",1053,98.59550561797754,6,523772.12,40932,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,0,39,1,26.23,28.18,53.1,-27.21,100,-17.98
"2024-08-07","11:46:00",5291.6,"8 Aug 7 5340 C STO 2.20 | 8 Aug 7 5380 C BTO 0.25",185,5199.5,"2024-08-07","16:00:00",0,"Expired",1460,98.64864864864865,8,525232.12,30520,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",20,0,8.8,1,23.51,28.18,53.1,-1.53,100,-24.32
"2024-08-07","11:15:00",5313.22,"6 Aug 7 5340 C STO 6.35 | 6 Aug 7 5340 P STO 32.90 | 6 Aug 7 5370 C BTO 1.40 | 6 Aug 7 5310 P BTO 15.90",2190,5199.5,"2024-08-07","16:00:00",3000,"Expired",-4890,-37.21461187214612,6,520342.12,4860,"Mid Day Butterfly [PUTs + CALLs / no Mondays] ",30,0,2.269,1.241,22.82,28.18,53.1,20.09,1.37,-43.38
"2024-08-07","10:46:00",5320.4,"3 Aug 7 5305 P BTO 12.00 | 3 Aug 7 5320 C BTO 19.00 | 3 Aug 7 5345 C STO 8.05 | 3 Aug 7 5280 P STO 6.10",-1695,5199.5,"2024-08-07","16:00:00",-2500,"Expired",2393.64,47.07256637168142,3,521696.12,5085,"OO RIC",21.36,0,0.456,0.754,22.65,28.18,53.1,27.27,47.49,-12.09
"2024-08-06","14:30:00",5303.85,"6 Aug 6 5275 P STO 2.30 | 6 Aug 6 5175 P BTO 0.15",201,5291,"2024-08-06","15:00:00",430,"Stop Loss",-1404,-116.4179104477612,6,525449.52,58794,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",15,15,15.333,18.833,24.28,24.9,20.09,97.43,45.27,-188.56
"2024-08-06","13:00:00",5291.95,"6 Aug 6 5240 P STO 2.55 | 6 Aug 6 5140 P BTO 0.25",216,5273.34,"2024-08-06","15:05:00",460,"Stop Loss",-1494,-115.27777777777777,6,523955.52,58704,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",15,15,10.2,13.5,24.35,25.81,20.09,85.53,86.11,-168.52
"2024-08-06","10:30:00",5244.66,"2 Aug 6 5230 P BTO 18.50 | 2 Aug 6 5245 C BTO 23.85 | 2 Aug 6 5270 C STO 13.10 | 2 Aug 6 5205 P STO 10.85",-1850,5240.03,"2024-08-06","16:00:00",0,"Expired",-3714.24,-100.38486486486487,2,520241.28,3700,"OO RIC",14.24,0,0.566,0.333,27.78,27.5,20.09,38.24,34.86,-100
"2024-08-05","14:45:00",5180.78,"6 Aug 5 5225 C STO 1.90 | 6 Aug 5 5295 C BTO 0.15",163,5186.33,"2024-08-05","16:00:00",0,"Expired",963,98.46625766871165,6,525047.52,41022,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,0,12.667,1,35.43,38.56,-195.42,29.64,100,-7.36
"2024-08-05","14:30:00",5205,"8 Aug 7 5075 P STO 18.75 | 8 Aug 7 5340 C STO 8.90 | 8 Aug 9 5075 P BTO 32.55 | 8 Aug 9 5340 C BTO 18.80",-2380,5314.66,"2024-08-07","09:45:00",-2420,"Exited at Specified Time",243.2,1.2773109243697478,8,520484.48,19040,"Monday 2/4 DC",38.4,38.4,0.538,0.279,33.85,22.5,-195.42,53.86,35.92,-8.19
"2024-08-05","14:30:00",5205,"6 Aug 5 5245 C STO 1.85 | 6 Aug 5 5315 C BTO 0.15",158,5186.33,"2024-08-05","16:00:00",0,"Expired",933,98.41772151898735,6,525980.52,41052,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,0,12.333,1,33.85,38.56,-195.42,53.86,100,-13.92
"2024-08-05","13:00:00",5204.57,"6 Aug 5 5290 C STO 1.85 | 6 Aug 5 5360 C BTO 0.25",148,5186.33,"2024-08-05","16:00:00",0,"Expired",873,98.3108108108108,6,526853.52,41112,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,0,7.4,1,34.05,38.56,-195.42,53.43,100,-31.76
"2024-08-02","15:09:00",5330.18,"23 Aug 8 5230 P STO 24.85 | 23 Aug 8 5430 C STO 21.05 | 23 Aug 9 5230 P BTO 29.30 | 23 Aug 9 5430 C BTO 25.25",-870,5253.34,"2024-08-08","09:32:00",-1233.4782608695652,"Profit Target",8130,40.629685157421285,23,528472.12,20010,"Friday 6/7 DC [TEST]",115,115,0.841,0.548,24.92,25.77,-70.05,-46.45,62.07,-85.06
"2024-08-02","14:30:00",5332.72,"6 Aug 2 5295 P STO 2.35 | 6 Aug 2 5195 P BTO 0.20",201,5346.56,"2024-08-02","16:00:00",0,"Expired",1191,98.75621890547264,6,523061.52,58794,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",15,0,11.75,1,25.74,23.58,-70.05,-43.91,100,-44.28
"2024-08-02","13:00:00",5328.75,"6 Aug 2 5390 C STO 2.05 | 6 Aug 2 5460 C BTO 0.20",173,5346.56,"2024-08-02","16:00:00",0,"Expired",1023,98.55491329479769,6,524084.52,40962,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,0,10.25,1,26.07,23.58,-70.05,-47.88,100,-6.94
"2024-08-02","11:30:00",5309.93,"8 Aug 2 5390 C STO 2.60 | 8 Aug 2 5430 C BTO 1.00",150,5331.81,"2024-08-02","11:44:00",357,"Stop Loss",-1696,-141.33333333333334,8,521870.52,30800,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",20,20,2.6,2.811,29.4,27.29,-70.05,-66.7,0,-130
"2024-08-01","14:45:00",5413.85,"6 Aug 1 5440 C STO 2.10 | 6 Aug 1 5510 C BTO 0.20",178,5431.04,"2024-08-01","15:27:00",385,"Stop Loss",-1272,-119.10112359550563,6,522485.52,40932,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,15,10.5,29.333,19.4,18.79,15.54,-123.99,29.78,-172.47
"2024-08-01","14:30:00",5418.54,"6 Aug 1 5445 C STO 2.10 | 6 Aug 1 5515 C BTO 0.20",178,5436.24,"2024-08-01","15:32:00",385,"Stop Loss",-1272,-119.10112359550563,6,521213.52,40932,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,15,10.5,31.333,19.25,18.61,15.54,-119.3,49.44,-183.71
"2024-08-01","13:00:00",5453.41,"6 Aug 1 5500 C STO 1.85 | 6 Aug 1 5570 C BTO 0.15",158,5446.68,"2024-08-01","16:00:00",0,"Expired",933,98.41772151898735,6,522146.52,41052,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,0,12.333,1,18.26,18.21,15.54,-84.43,100,-10.76
"2024-08-01","11:30:00",5477.57,"8 Aug 1 5525 C STO 2.25 | 8 Aug 1 5565 C BTO 0.35",180,5446.68,"2024-08-01","16:00:00",0,"Expired",1420,98.61111111111111,8,523566.52,30560,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",20,0,6.429,1,17.75,18.21,15.54,-60.27,100,-13.89
"2024-07-31","14:30:00",5527.06,"6 Jul 31 5470 P STO 2.35 | 6 Jul 31 5370 P BTO 0.10",211,5522.3,"2024-07-31","16:00:00",0,"Expired",1251,98.81516587677726,6,529973.76,58734,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",15,0,23.5,1,16.03,16.42,69.15,21.47,100,0
"2024-07-31","13:00:00",5519.09,"6 Jul 31 5570 C STO 2.05 | 6 Jul 31 5640 C BTO 0.05",188,5522.3,"2024-07-31","16:00:00",0,"Expired",1113,98.67021276595744,6,527152.52,40872,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,0,41,1,16.2,16.42,69.15,13.5,100,-83.51
"2024-07-31","11:15:00",5526.24,"7 Jul 31 5550 C STO 9.10 | 7 Jul 31 5550 P STO 32.95 | 7 Jul 31 5580 C BTO 2.40 | 7 Jul 31 5520 P BTO 16.70",2290,5522.3,"2024-07-31","16:00:00",2770,"Expired",-3395,-21.17903930131004,7,523757.52,4970,"Mid Day Butterfly [PUTs + CALLs / no Mondays] ",35,0,2.202,24.36,16.18,16.42,69.15,20.65,31.88,-20.96
"2024-07-31","10:31:00",5522.3,"2 Jul 31 5510 P BTO 15.60 | 2 Jul 31 5520 C BTO 22.40 | 2 Jul 31 5550 C STO 9.30 | 2 Jul 31 5480 P STO 6.90",-2190,5522.3,"2024-07-31","16:00:00",-230,"Expired",-3934.24,-89.8228310502283,2,526039.52,4380,"OO RIC",14.24,0,0.426,0.03,16.28,16.42,69.15,16.71,4.57,-89.5
"2024-07-30","14:30:00",5435.72,"6 Jul 30 5420 P STO 2.55 | 6 Jul 30 5320 P BTO 0.05",236,5436.44,"2024-07-30","16:00:00",0,"Expired",1401,98.9406779661017,6,523304.16,58584,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",15,0,51,1,17.28,17.21,15.19,-43.01,100,-69.49
"2024-07-30","13:00:00",5404.52,"6 Jul 30 5440 C STO 1.80 | 6 Jul 30 5510 C BTO 0.10",158,5415.62,"2024-07-30","13:17:00",345,"Stop Loss",-1152,-121.51898734177216,6,521903.16,41052,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,15,18,26.5,18.15,17.79,15.19,-74.21,1.9,-112.03
"2024-07-30","11:30:00",5438.47,"8 Jul 30 5470 C STO 2.75 | 8 Jul 30 5510 C BTO 0.30",235,5436.44,"2024-07-30","16:00:00",0,"Expired",1860,98.93617021276596,8,525164.16,30120,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",20,0,9.167,1,17.33,17.21,15.19,-40.26,100,-17.02
"2024-07-29","14:45:00",5465.57,"6 Jul 29 5480 C STO 1.80 | 6 Jul 29 5550 C BTO 0.05",163,5463.54,"2024-07-29","16:00:00",0,"Expired",963,98.46625766871165,6,520331.16,41022,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,0,36,1,16.42,16.42,17.45,-10.98,100,-74.85
"2024-07-29","14:30:00",5466.28,"9 Jul 31 5400 P STO 9.90 | 9 Jul 31 5545 C STO 5.90 | 9 Aug 2 5400 P BTO 20.50 | 9 Aug 2 5545 C BTO 16.30",-2110,5495.06,"2024-07-31","09:45:00",-2515,"Exited at Specified Time",3558.6,18.739336492890995,9,528722.76,18990,"Monday 2/4 DC",43.2,43.2,0.429,0.163,16.42,16.5,17.45,-10.27,21.33,-3.32
"2024-07-29","14:30:00",5466.28,"6 Jul 29 5480 C STO 2.40 | 6 Jul 29 5550 C BTO 0.05",223,5463.54,"2024-07-29","16:00:00",0,"Expired",1323,98.87892376681614,6,521654.16,40662,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,0,48,1,16.42,16.42,17.45,-10.27,100,-27.8
"2024-07-29","13:00:00",5478.54,"6 Jul 29 5450 P STO 2.55 | 6 Jul 29 5350 P BTO 0.05",236,5463.54,"2024-07-29","16:00:00",0,"Expired",1401,98.9406779661017,6,523055.16,58584,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",15,0,51,1,16.43,16.42,17.45,1.99,100,-69.49
"2024-07-29","11:30:00",5457.92,"9 Jul 29 5490 C STO 2.10 | 9 Jul 29 5525 C BTO 0.15",185,5472.84,"2024-07-29","11:58:00",442,"Stop Loss",-2358,-141.6216216216216,9,519368.16,29835,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",22.5,22.5,14,12.125,16.96,16.73,17.45,-18.63,45.95,-140.54
"2024-07-26","14:45:00",5460.67,"6 Jul 26 5480 C STO 2.05 | 6 Jul 26 5550 C BTO 0.05",188,5459.1,"2024-07-26","16:00:00",0,"Expired",1113,98.67021276595744,6,524159.52,40872,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,0,41,1,16.83,16.4,34.45,27,100,-11.7
"2024-07-26","14:30:00",5462.2,"6 Jul 26 5485 C STO 1.85 | 6 Jul 26 5555 C BTO 0.05",168,5459.1,"2024-07-26","16:00:00",0,"Expired",993,98.51190476190477,6,521726.16,40992,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,0,37,1,16.82,16.4,34.45,28.53,100,-10.12
"2024-07-26","13:00:00",5483.81,"6 Jul 26 5445 P STO 2.35 | 6 Jul 26 5345 P BTO 0.10",211,5467.47,"2024-07-26","13:36:00",450,"Stop Loss",-1464,-115.63981042654028,6,523046.52,58734,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",15,15,23.5,28.5,16.47,16.81,34.45,50.14,40.76,-163.03
"2024-07-26","10:30:00",5453.81,"3 Jul 26 5440 P BTO 10.60 | 3 Jul 26 5455 C BTO 14.90 | 3 Jul 26 5480 C STO 5.70 | 3 Jul 26 5415 P STO 4.45",-1545,5459.1,"2024-07-26","16:00:00",-410,"Expired",-3426.36,-73.92362459546926,3,520733.16,4635,"OO RIC",21.36,0,0.398,0.022,17.06,16.4,34.45,20.14,33.98,-91.59
"2024-07-25","14:45:00",5439.79,"6 Jul 25 5460 C STO 1.90 | 6 Jul 25 5530 C BTO 0.10",168,5449.43,"2024-07-25","15:27:00",365,"Stop Loss",-1212,-120.23809523809523,6,523697.52,40992,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,15,19,71,17.45,17.27,1.57,11.09,82.14,-120.24
"2024-07-25","14:30:00",5446.67,"6 Jul 25 5470 C STO 1.60 | 6 Jul 25 5540 C BTO 0.10",138,5399.22,"2024-07-25","16:00:00",0,"Expired",813,98.18840579710145,6,524510.52,41172,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,0,16,1,17.3,18.39,1.57,17.97,100,-77.54
"2024-07-25","13:00:00",5478.67,"6 Jul 25 5445 P STO 2.60 | 6 Jul 25 5345 P BTO 0.10",236,5463.69,"2024-07-25","13:25:00",505,"Stop Loss",-1644,-116.10169491525424,6,524909.52,58584,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",15,15,26,56,16.78,16.92,1.57,49.97,57.63,-145.76
"2024-07-24","14:45:00",5443.02,"6 Jul 24 5460 C STO 1.60 | 6 Jul 24 5530 C BTO 0.10",138,5427.13,"2024-07-24","16:00:00",0,"Expired",813,98.18840579710145,6,524885.52,41172,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,0,16,1,17.76,18.35,-49.9,-62.82,100,-37.68
"2024-07-24","14:30:00",5450.35,"6 Jul 24 5465 C STO 2.20 | 6 Jul 24 5535 C BTO 0.10",198,5427.13,"2024-07-24","16:00:00",0,"Expired",1173,98.73737373737373,6,526058.52,40812,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,0,22,1,17.48,18.35,-49.9,-55.49,100,-16.16
"2024-07-24","13:00:00",5455.48,"6 Jul 24 5485 C STO 1.75 | 6 Jul 24 5555 C BTO 0.15",148,5466.44,"2024-07-24","13:22:00",325,"Stop Loss",-1092,-122.97297297297298,6,522692.52,41112,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,15,11.667,21,17.42,17.06,-49.9,-50.36,0,-116.22
"2024-07-24","11:30:00",5464.83,"8 Jul 24 5495 C STO 2.10 | 8 Jul 24 5535 C BTO 0.25",175,5427.13,"2024-07-24","16:00:00",0,"Expired",1380,98.57142857142858,8,524072.52,30600,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",20,0,8.4,1,16.85,18.35,-49.9,-41.01,100,-42.86
"2024-07-23","14:45:00",5567.81,"6 Jul 23 5575 C STO 1.70 | 6 Jul 23 5645 C BTO 0.05",153,5555.74,"2024-07-23","16:00:00",0,"Expired",903,98.36601307189542,6,528847.12,41082,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,0,34,1,14.43,14.67,0.89,2.51,100,-30.72
"2024-07-23","14:30:00",5566.23,"6 Jul 23 5575 C STO 1.85 | 6 Jul 23 5645 C BTO 0.05",168,5555.74,"2024-07-23","16:00:00",0,"Expired",993,98.51190476190477,6,529840.12,40992,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,0,37,1,14.53,14.67,0.89,0.93,100,-63.69
"2024-07-23","13:00:00",5564,"6 Jul 23 5580 C STO 1.90 | 6 Jul 23 5650 C BTO 0.05",173,5555.74,"2024-07-23","16:00:00",0,"Expired",1023,98.55491329479769,6,530863.12,40962,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,0,38,1,14.63,14.67,0.89,-1.3,100,-30.06
"2024-07-23","11:15:00",5581.2,"5 Jul 23 5605 C STO 1.05 | 5 Jul 23 5605 P STO 24.95 | 5 Jul 23 5635 C BTO 0.10 | 5 Jul 23 5575 P BTO 5.65",2020,5555.74,"2024-07-23","16:00:00",3000,"Expired",-4925,-48.76237623762376,5,525938.12,4900,"Mid Day Butterfly [PUTs + CALLs / no Mondays] ",25,0,4.522,2.368,14.2,14.67,0.89,15.9,6.93,-53.22
"2024-07-22","14:30:00",5564.09,"16 Jul 24 5515 P STO 7.15 | 16 Jul 24 5620 C STO 4.40 | 16 Jul 26 5515 P BTO 13.30 | 16 Jul 26 5620 C BTO 11.05",-1290,5496,"2024-07-24","09:45:00",-1165,"Exited at Specified Time",-2153.6,-10.434108527131784,16,523784.52,20640,"Monday 2/4 DC",76.8,76.8,0.474,0.679,14.91,15.91,39.54,19.55,9.69,-13.95
"2024-07-22","14:30:00",5564.09,"6 Jul 22 5550 P STO 2.05 | 6 Jul 22 5450 P BTO 0.05",186,5564.41,"2024-07-22","16:00:00",0,"Expired",1101,98.65591397849462,6,526486.48,58884,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",15,0,41,1,14.91,14.75,39.54,19.55,100,-2.15
"2024-07-22","13:00:00",5552.86,"6 Jul 22 5530 P STO 2.30 | 6 Jul 22 5430 P BTO 0.10",206,5564.41,"2024-07-22","16:00:00",0,"Expired",1221,98.7864077669903,6,527707.48,58764,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",15,0,23,1,15.12,14.75,39.54,8.32,100,-1.94
"2024-07-22","11:42:00",5530.34,"8 Jul 22 5560 C STO 2.30 | 8 Jul 22 5600 C BTO 0.20",200,5550.06,"2024-07-22","12:53:00",472,"Stop Loss",-2216,-138.5,8,525385.48,30400,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",20,20,11.5,20.6,15.76,15.18,39.54,-14.2,17.5,-162.5
"2024-07-22","10:30:00",5549.28,"3 Jul 22 5535 P BTO 6.65 | 3 Jul 22 5550 C BTO 11.75 | 3 Jul 22 5575 C STO 2.80 | 3 Jul 22 5510 P STO 2.15",-1355,5564.41,"2024-07-22","16:00:00",-1441,"Expired",236.64,5.82140221402214,3,527944.12,4065,"OO RIC",21.36,0,0.269,0.007,15.58,14.75,39.54,4.74,33.95,-27.68
"2024-07-19","15:09:00",5516.99,"33 Jul 25 5460 P STO 14.35 | 33 Jul 25 5580 C STO 11.45 | 33 Jul 26 5460 P BTO 17.15 | 33 Jul 26 5580 C BTO 14.90",-630,5421.67,"2024-07-25","09:57:00",-655,"Exited at Specified Time",495,2.380952380952381,33,526553.52,20790,"Friday 6/7 DC [TEST]",165,165,0.805,0.86,16.44,18.24,-1.22,-26.38,29.37,-1.59
"2024-07-19","14:45:00",5498.79,"6 Jul 19 5515 C STO 1.85 | 6 Jul 19 5585 C BTO 0.05",168,5506.74,"2024-07-19","14:52:00",365,"Stop Loss",-1212,-120.23809523809523,6,526750.48,40992,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,15,37,35.5,17.06,16.82,-1.22,-44.58,0,-117.26
"2024-07-19","14:30:00",5504.36,"6 Jul 19 5520 C STO 2.30 | 6 Jul 19 5590 C BTO 0.10",208,5513.67,"2024-07-19","15:03:00",450,"Stop Loss",-1482,-118.75,6,525268.48,40752,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,15,23,42.5,16.91,16.52,-1.22,-39.01,47.12,-133.17
"2024-07-19","13:00:00",5511.58,"6 Jul 19 5545 C STO 1.75 | 6 Jul 19 5615 C BTO 0.15",148,5505,"2024-07-19","16:00:00",0,"Expired",873,98.3108108108108,6,526141.48,41112,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,0,11.667,1,16.68,16.46,-1.22,-31.79,100,0
"2024-07-19","11:30:00",5514.21,"8 Jul 19 5550 C STO 2.35 | 8 Jul 19 5590 C BTO 0.40",185,5505,"2024-07-19","16:00:00",0,"Expired",1460,98.64864864864865,8,527601.48,30520,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",20,0,5.875,1,16.56,16.46,-1.22,-29.16,100,-113.51
"2024-07-18","14:45:00",5539.04,"6 Jul 18 5550 C STO 2.25 | 6 Jul 18 5620 C BTO 0.05",208,5545.51,"2024-07-18","15:02:00",450,"Stop Loss",-1482,-118.75,6,522620.84,40752,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,15,45,83,16.07,15.91,20.29,-69.52,54.33,-121.15
"2024-07-18","14:30:00",5544.02,"6 Jul 18 5560 C STO 1.60 | 6 Jul 18 5630 C BTO 0.05",143,5556.25,"2024-07-18","15:50:00",315,"Stop Loss",-1062,-123.77622377622377,6,521558.84,41142,"METF CALL Spreads (13:00,14:30,14:45) [1.9 / 110% / 70W]",15,15,32,77,15.96,15.7,20.29,-64.54,86.01,-172.73
"2024-07-18","13:00:00",5561.28,"6 Jul 18 5540 P STO 2.45 | 6 Jul 18 5440 P BTO 0.10",221,5549.05,"2024-07-18","14:02:00",470,"Stop Loss",-1524,-114.93212669683257,6,524102.84,58674,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",15,15,24.5,45.5,15.73,15.94,20.29,-47.28,54.75,-123.98
"2024-07-18","11:30:00",5555.58,"8 Jul 18 5585 C STO 2.55 | 8 Jul 18 5625 C BTO 0.30",215,5544.59,"2024-07-18","16:00:00",0,"Expired",1700,98.83720930232558,8,523258.84,30280,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",20,0,8.5,1,15.76,15.98,20.29,-52.98,100,-20.93
"2024-07-18","10:30:00",5606.86,"3 Jul 18 5595 P BTO 5.70 | 3 Jul 18 5605 C BTO 11.25 | 3 Jul 18 5635 C STO 1.80 | 3 Jul 18 5565 P STO 1.00",-1425,5544.59,"2024-07-18","16:00:00",-3000,"Expired",4703.64,110.02666666666667,3,527962.48,4275,"OO RIC",21.36,0,0.165,0.418,14.19,15.98,20.29,-1.7,110.53,-1.75
"2024-07-17","14:30:00",5598.14,"6 Jul 17 5585 P STO 2.35 | 6 Jul 17 5485 P BTO 0.05",216,5588.27,"2024-07-17","16:00:00",0,"Expired",1281,98.8425925925926,6,525626.84,58704,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",15,0,47,2,14.45,14.46,-57.13,-11.93,100,-50.46
"2024-07-17","13:00:00",5597.23,"6 Jul 17 5575 P STO 2.10 | 6 Jul 17 5475 P BTO 0.10",186,5587.47,"2024-07-17","13:10:00",400,"Stop Loss",-1314,-117.74193548387098,6,522525.84,58884,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",15,15,21,41.5,14.67,14.78,-57.13,-12.84,0,-123.12
"2024-07-17","11:51:00",5596.23,"8 Jul 17 5620 C STO 2.70 | 8 Jul 17 5660 C BTO 0.30",230,5588.27,"2024-07-17","16:00:00",0,"Expired",1820,98.91304347826086,8,524345.84,30160,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",20,0,9,1,14.42,14.46,-57.13,-13.84,100,-50
"2024-07-16","14:30:00",5652.13,"6 Jul 16 5645 P STO 2.65 | 6 Jul 16 5545 P BTO 0.05",246,5667.2,"2024-07-16","16:00:00",0,"Expired",1461,98.98373983739837,6,519422.64,58524,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",15,0,53,1,13.08,13.24,12.87,8.04,100,-5.69
"2024-07-16","13:00:00",5653.76,"6 Jul 16 5640 P STO 2.70 | 6 Jul 16 5540 P BTO 0.05",251,5647.19,"2024-07-16","13:17:00",535,"Stop Loss",-1734,-115.1394422310757,6,517961.64,58494,"METF PUT Spreads (13:00,14:30) [2.5P / 110% SL / 100W]",15,15,54,86,13.07,13.12,12.87,9.67,0,-127.09
