"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2024-03-27","13:00:00",5222.07,"5 Mar 27 5215 P STO 3.05 | 5 Mar 27 5170 P BTO 0.10",281,5248.49,"2024-03-27","16:00:00",0,"Expired",1392.5,99.11032028469751,5,401060,21095,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,0,30.5,1,12.96,12.7,22.73,-4.24,100,-69.04
"2024-03-27","11:30:00",5216.01,"6 Mar 27 5230 C STO 1.90 | 6 Mar 27 5270 C BTO 0.10",170,5227.84,"2024-03-27","14:31:00",407,"Stop Loss",-1452,-142.35294117647058,6,401137.5,22980,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",15,15,19,72,13.11,12.84,22.73,-10.3,38.24,-135.29
"2024-03-26","14:30:00",5229.5,"5 Mar 26 5230 P STO 3.20 | 5 Mar 26 5185 P BTO 0.10",296,5229.21,"2024-03-26","14:31:00",320,"Above Delta",-145,-9.797297297297296,5,400665.1,21020,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,12.5,32,32.5,12.87,12.88,10.66,0.65,0,-6.42
"2024-03-26","10:30:00",5230.33,"5 Mar 26 5215 P BTO 1.45 | 5 Mar 26 5230 C BTO 6.60 | 5 Mar 26 5255 C STO 0.40 | 5 Mar 26 5190 P STO 0.25",-750,5203.58,"2024-03-26","16:00:00",-1142,"Expired",1924.4,51.31733333333334,5,402589.5,3750,"OO RIC",35.6,0,0.081,0.009,13,13.38,10.66,1.48,52.27,-88.67
"2024-03-25","14:30:00",5228.51,"5 Mar 25 5225 P STO 2.05 | 5 Mar 25 5180 P BTO 0.10",181,5225,"2024-03-25","15:10:00",220,"Above Delta",-220,-24.30939226519337,5,400810.1,21595,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,12.5,20.5,22.5,13.15,13.12,-14.66,8.99,22.65,-29.83
"2024-03-22","14:30:00",5245.15,"5 Mar 22 5240 P STO 1.80 | 5 Mar 22 5195 P BTO 0.10",156,5239.97,"2024-03-22","14:52:00",330,"Above Delta",-895,-114.74358974358974,5,399962.6,21720,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,12.5,18,33.5,12.75,12.96,0.95,2.67,0,-108.33
"2024-03-22","13:00:00",5238.15,"5 Mar 22 5230 P STO 2.45 | 5 Mar 22 5185 P BTO 0.15",216,5234.18,"2024-03-22","16:00:00",0,"Expired",1067.5,98.8425925925926,5,401030.1,21420,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,0,16.333,1,12.8,13.06,0.95,-4.33,100,-18.06
"2024-03-22","11:46:00",5234.16,"6 Mar 22 5245 C STO 2.40 | 6 Mar 22 5285 C BTO 0.10",220,5245.53,"2024-03-22","13:57:00",522,"Stop Loss",-1842,-139.54545454545456,6,400857.6,22680,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",15,15,24,49.5,12.87,12.61,0.95,-8.32,47.73,-131.82
"2024-03-20","14:30:00",5196.17,"5 Mar 20 5145 P STO 2.35 | 5 Mar 20 5100 P BTO 0.30",191,5224.62,"2024-03-20","16:00:00",0,"Expired",942.5,98.69109947643979,5,402699.6,21545,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,0,7.833,1,13.53,13.02,3.18,14.48,100,-80.63
"2024-03-20","13:00:00",5181.87,"5 Mar 20 5120 P STO 2.30 | 5 Mar 20 5075 P BTO 0.30",186,5224.62,"2024-03-20","16:00:00",0,"Expired",917.5,98.65591397849462,5,401757.1,21570,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,0,7.667,1,13.87,13.02,3.18,0.18,100,-72.04
"2024-03-19","14:30:00",5171.19,"5 Mar 19 5165 P STO 2.20 | 5 Mar 19 5120 P BTO 0.10",196,5163.78,"2024-03-19","15:16:00",390,"Above Delta",-995,-101.53061224489797,5,398141.5,21520,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,12.5,22,39.5,14.02,14.1,-10.33,32.1,43.88,-96.43
"2024-03-19","13:00:00",5167.44,"5 Mar 19 5155 P STO 2.65 | 5 Mar 19 5110 P BTO 0.20",231,5178.51,"2024-03-19","16:00:00",0,"Expired",1142.5,98.91774891774891,5,399284,21345,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,0,13.25,1,14.07,13.84,-10.33,28.35,100,-23.38
"2024-03-19","09:35:00",5137.83,"10 Mar 20 5100 P STO 8.95 | 10 Mar 20 5195 C STO 4.50 | 10 Mar 22 5100 P BTO 16.80 | 10 Mar 22 5195 C BTO 11.55",-1495,5196.17,"2024-03-20","14:30:00",-1500,"Exited at Specified Time",10,0.06688963210702341,10,400839.6,14950,"Tuesday 1/3 Double Calendar [Delta based rail]",40,0,0.474,0.521,14.49,13.53,-10.33,-1.26,14.05,-7.02
"2024-03-18","14:30:00",5164.06,"14 Mar 20 5110 P STO 8.30 | 14 Mar 20 5230 C STO 5.15 | 14 Mar 22 5110 P BTO 14.00 | 14 Mar 22 5230 C BTO 10.40",-1105,5173.74,"2024-03-20","09:45:00",-1225,"Exited at Specified Time",1545.6,9.990950226244342,14,400829.6,15470,"Monday 2/4 DC",67.2,67.2,0.551,0.218,14.28,14.09,37.68,9.29,18.55,-3.62
"2024-03-18","14:30:00",5164.06,"5 Mar 18 5160 P STO 2.75 | 5 Mar 18 5115 P BTO 0.10",251,5160.07,"2024-03-18","14:41:00",405,"Above Delta",-795,-63.34661354581673,5,399136.5,21245,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,12.5,27.5,41,14.28,14.31,37.68,9.29,6.37,-59.36
"2024-03-14","14:30:00",5151.57,"5 Mar 14 5145 P STO 3.00 | 5 Mar 14 5100 P BTO 0.10",276,5143.76,"2024-03-14","14:57:00",575,"Above Delta",-1520,-110.14492753623189,5,399931.5,21120,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,12.5,30,39,14.29,14.35,9.83,-23.57,25.72,-106.52
"2024-03-13","13:00:00",5170.56,"5 Mar 13 5160 P STO 2.50 | 5 Mar 13 5115 P BTO 0.15",221,5154.62,"2024-03-13","15:29:00",605,"Stop Loss",-1945,-176.0180995475113,5,401451.5,21395,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,12.5,16.667,39.25,13.82,13.94,-1.78,-2.93,90.95,-264.25
"2024-03-12","14:30:00",5170.76,"5 Mar 12 5160 P STO 2.00 | 5 Mar 12 5115 P BTO 0.10",176,5175.27,"2024-03-12","16:00:00",0,"Expired",867.5,98.57954545454545,5,397634.74,21620,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,0,20,1,13.93,13.86,16.36,36.46,100,-147.16
"2024-03-12","11:15:00",5168.5,"4 Mar 12 5195 C STO 1.55 | 4 Mar 12 5195 P STO 28.05 | 4 Mar 12 5225 C BTO 0.15 | 4 Mar 12 5165 P BTO 8.70",2070,5175.27,"2024-03-12","16:00:00",1973,"Expired",368,4.444444444444445,4,396767.24,3720,"Mid Day Butterfly [PUTs + CALLs / no Mondays] ",20,0,3.345,201.5,14.06,13.86,16.36,34.2,25.12,-37.2
"2024-03-12","10:30:00",5157,"2 Mar 12 5145 P BTO 7.00 | 2 Mar 12 5155 C BTO 12.55 | 2 Mar 12 5185 C STO 2.10 | 2 Mar 12 5120 P STO 2.25",-1530,5175.27,"2024-03-12","16:00:00",-2027,"Expired",979.76,32.01830065359477,2,398614.5,3060,"OO RIC",14.24,0,0.223,0.005,14.17,13.86,16.36,22.7,58.5,-33.66
"2024-03-12","09:35:00",5135.66,"11 Mar 13 5100 P STO 7.40 | 11 Mar 13 5185 C STO 3.90 | 11 Mar 15 5100 P BTO 14.80 | 11 Mar 15 5185 C BTO 10.45",-1400,5174.63,"2024-03-13","14:30:00",-1695,"Exited at Specified Time",3201,20.785714285714285,11,403396.5,15400,"Tuesday 1/3 Double Calendar [Delta based rail]",44,0,0.448,0.055,14.52,13.76,16.36,1.36,26.07,-7.5
"2024-03-11","14:30:00",5118.12,"15 Mar 13 5060 P STO 8.00 | 15 Mar 13 5190 C STO 4.80 | 15 Mar 15 5060 P BTO 13.80 | 15 Mar 15 5190 C BTO 9.30",-1040,5167.73,"2024-03-13","09:45:00",-1155,"Exited at Specified Time",1581,10.134615384615385,15,400195.5,15600,"Monday 2/4 DC",72,72,0.554,0.165,15.16,13.87,-11.73,6.16,33.17,-2.88
"2024-03-11","14:30:00",5118.12,"5 Mar 11 5110 P STO 2.30 | 5 Mar 11 5065 P BTO 0.15",201,5117.94,"2024-03-11","16:00:00",0,"Expired",992.5,98.75621890547264,5,395231.74,21495,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,0,15.333,1,15.16,15.2,-11.73,6.16,100,-41.79
"2024-03-11","13:00:00",5116.45,"5 Mar 11 5100 P STO 2.65 | 5 Mar 11 5055 P BTO 0.15",236,5117.94,"2024-03-11","16:00:00",0,"Expired",1167.5,98.9406779661017,5,396399.24,21320,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,0,17.667,1,15.45,15.2,-11.73,4.49,100,-80.08
"2024-03-08","14:30:00",5140.84,"5 Mar 8 5130 P STO 2.95 | 5 Mar 8 5085 P BTO 0.20",261,5128.86,"2024-03-08","15:29:00",495,"Above Delta",-1195,-91.57088122605363,5,392664.24,21195,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,12.5,14.75,25.5,14.86,14.88,7.1,-23.62,86.59,-87.74
"2024-03-08","11:30:00",5153.6,"6 Mar 8 5175 C STO 2.95 | 6 Mar 8 5215 C BTO 0.20",265,5123.69,"2024-03-08","16:00:00",0,"Expired",1575,99.05660377358491,6,394239.24,22410,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",15,0,14.75,1,14.52,14.81,7.1,-10.86,100,-33.96
"2024-03-07","11:15:00",5148.4,"4 Mar 7 5175 C STO 0.95 | 4 Mar 7 5175 P STO 27.65 | 4 Mar 7 5205 C BTO 0.10 | 4 Mar 7 5145 P BTO 7.20",2125,5157.36,"2024-03-07","16:00:00",1764,"Expired",1424,16.752941176470586,4,393859.24,3500,"Mid Day Butterfly [PUTs + CALLs / no Mondays] ",20,0,3.918,185,14.36,14.39,27.62,16.02,40,-3.76
"2024-03-05","13:00:00",5087.81,"5 Mar 5 5075 P STO 1.95 | 5 Mar 5 5030 P BTO 0.10",171,5076.98,"2024-03-05","13:45:00",470,"Stop Loss",-1520,-177.77777777777777,5,391025.44,21645,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,12.5,19.5,25.75,14.32,14.61,-20.94,-22.2,9.36,-230.41
"2024-03-05","11:36:00",5088.6,"6 Mar 5 5105 C STO 2.10 | 6 Mar 5 5145 C BTO 0.20",180,5079.24,"2024-03-05","16:00:00",0,"Expired",1065,98.61111111111111,6,387775.24,22920,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",15,0,10.5,1,14.09,14.52,-20.94,-21.41,100,-19.44
"2024-03-05","09:35:00",5105.21,"10 Mar 6 5075 P STO 6.70 | 10 Mar 6 5150 C STO 3.30 | 10 Mar 8 5075 P BTO 14.65 | 10 Mar 8 5150 C BTO 10.85",-1555,5108.85,"2024-03-06","14:30:00",-2025,"Exited at Specified Time",4660,29.967845659163988,10,392435.24,15550,"Tuesday 1/3 Double Calendar [Delta based rail]",40,0,0.392,0.036,13.98,14.5,-20.94,-4.8,36.01,-20.9
"2024-03-04","14:30:00",5137.27,"12 Mar 6 5100 P STO 5.25 | 12 Mar 6 5185 C STO 2.95 | 12 Mar 8 5100 P BTO 11.60 | 12 Mar 8 5185 C BTO 8.90",-1240,5071.74,"2024-03-05","14:35:00",-890,"Above Delta",-4315.2,-28.999999999999996,12,386710.24,14880,"Monday 2/4 DC",57.6,57.6,0.4,0.792,13.39,14.55,-6.09,6.28,5.24,-29.03
"2024-03-04","14:30:00",5137.27,"5 Mar 4 5135 P STO 2.25 | 5 Mar 4 5090 P BTO 0.10",201,5134.44,"2024-03-04","15:37:00",335,"Above Delta",-695,-69.15422885572139,5,391702.94,21495,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,12.5,22.5,67,13.39,13.49,-6.09,6.28,92.54,-64.18
"2024-03-04","13:00:00",5137.59,"5 Mar 4 5130 P STO 1.95 | 5 Mar 4 5085 P BTO 0.10",171,5130.95,"2024-03-04","16:00:00",0,"Expired",842.5,98.53801169590643,5,392545.44,21645,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,0,19.5,2,13.43,13.45,-6.09,6.6,100,-101.75
"2024-03-01","14:30:00",5139.34,"5 Mar 1 5135 P STO 3.05 | 5 Mar 1 5090 P BTO 0.20",271,5134.57,"2024-03-01","14:42:00",475,"Above Delta",-1045,-77.12177121771218,5,384333.44,21145,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,12.5,15.25,24.5,13.49,13.49,2.24,40.83,0,-73.43
"2024-03-01","13:00:00",5126.75,"5 Mar 1 5115 P STO 2.35 | 5 Mar 1 5070 P BTO 0.20",201,5137.08,"2024-03-01","16:00:00",0,"Expired",992.5,98.75621890547264,5,385325.94,21495,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,0,11.75,1,13.32,13.16,2.24,28.24,100,-6.97
"2024-03-01","11:15:00",5116.42,"4 Mar 1 5140 C STO 1.05 | 4 Mar 1 5140 P STO 25.15 | 4 Mar 1 5170 C BTO 0.15 | 4 Mar 1 5110 P BTO 5.35",2065,5137.08,"2024-03-01","16:00:00",292,"Expired",7072,85.61743341404359,4,392397.94,3740,"Mid Day Butterfly [PUTs + CALLs / no Mondays] ",20,0,4.764,30,13.26,13.16,2.24,17.91,90.07,-10.41
"2024-02-29","14:30:00",5085.13,"5 Feb 29 5080 P STO 2.80 | 5 Feb 29 5035 P BTO 0.10",256,5096.27,"2024-02-29","16:00:00",0,"Expired",1267.5,99.0234375,5,385378.44,21220,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,0,28,1,13.4,13.33,15.6,-0.23,100,-58.2
"2024-02-29","13:00:00",5081.88,"5 Feb 29 5070 P STO 2.60 | 5 Feb 29 5025 P BTO 0.15",231,5096.27,"2024-02-29","16:00:00",0,"Expired",1142.5,98.91774891774891,5,384110.94,21345,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,0,17.333,1,13.46,13.33,15.6,-3.48,100,-3.9
"2024-02-29","11:35:00",5074.92,"6 Feb 29 5090 C STO 2.85 | 6 Feb 29 5130 C BTO 0.10",265,5094.99,"2024-02-29","15:42:00",622,"Stop Loss",-2172,-136.60377358490564,6,382968.44,22410,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",15,15,28.5,125,13.61,13.39,15.6,-10.44,54.72,-139.62
"2024-02-27","14:30:00",5072.61,"5 Feb 27 5070 P STO 2.75 | 5 Feb 27 5025 P BTO 0.10",251,5078.18,"2024-02-27","16:00:00",0,"Expired",1242.5,99.00398406374502,5,385238,21245,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,0,27.5,1,13.57,13.48,5.07,-1.99,100,-9.56
"2024-02-27","12:23:00",5063.25,"6 Feb 27 5075 C STO 2.10 | 6 Feb 27 5115 C BTO 0.10",190,5077.3,"2024-02-27","15:29:00",452,"Stop Loss",-1602,-140.52631578947367,6,383995.5,22860,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",15,15,21,77,13.59,13.49,5.07,-11.35,57.89,-131.58
"2024-02-27","10:30:00",5071.68,"3 Feb 27 5060 P BTO 3.25 | 3 Feb 27 5070 C BTO 8.50 | 3 Feb 27 5095 C STO 0.85 | 3 Feb 27 5035 P STO 0.45",-1055,5078.18,"2024-02-27","16:00:00",-818,"Expired",-732.36,-23.139336492890997,3,384505.64,3165,"OO RIC",21.36,0,0.111,0.01,13.51,13.48,5.07,-2.92,0,-59.24
"2024-02-27","09:35:00",5071.12,"10 Feb 28 5045 P STO 5.30 | 10 Feb 28 5110 C STO 2.65 | 10 Mar 1 5045 P BTO 12.80 | 10 Mar 1 5110 C BTO 9.60",-1450,5066.8,"2024-02-28","14:30:00",-1505,"Exited at Specified Time",510,3.517241379310345,10,385140.44,14500,"Tuesday 1/3 Double Calendar [Delta based rail]",40,0,0.355,0.026,13.68,13.8,5.07,-3.48,8.97,-4.14
"2024-02-26","14:30:00",5081.43,"12 Feb 28 5045 P STO 5.05 | 12 Feb 28 5125 C STO 3.30 | 12 Mar 1 5045 P BTO 11.40 | 12 Mar 1 5125 C BTO 9.50",-1265,5065.21,"2024-02-28","09:45:00",-1285,"Exited at Specified Time",124.8,0.8221343873517787,12,384630.44,15180,"Monday 2/4 DC",57.6,57.6,0.4,0.148,13.79,13.62,4.2,-11.57,7.11,-5.93
"2024-02-26","14:30:00",5081.43,"5 Feb 26 5075 P STO 1.95 | 5 Feb 26 5030 P BTO 0.10",171,5074.36,"2024-02-26","15:34:00",295,"Above Delta",-645,-75.43859649122807,5,384052.5,21645,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,12.5,19.5,59,13.79,13.72,4.2,-11.57,56.14,-69.59
"2024-02-26","11:30:00",5083.63,"6 Feb 26 5095 C STO 2.80 | 6 Feb 26 5135 C BTO 0.10",260,5069.53,"2024-02-26","16:00:00",0,"Expired",1545,99.03846153846155,6,385597.5,22440,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",15,0,28,1,13.93,13.71,4.2,-9.37,100,-36.54
"2024-02-23","13:00:00",5096.46,"5 Feb 23 5085 P STO 2.70 | 5 Feb 23 5040 P BTO 0.15",241,5088.8,"2024-02-23","16:00:00",0,"Expired",1192.5,98.96265560165975,5,383032.5,21295,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,0,18,1,13.99,13.76,13.89,-4.46,100,-78.42
"2024-02-23","11:30:00",5091.67,"6 Feb 23 5105 C STO 3.05 | 6 Feb 23 5145 C BTO 0.15",280,5088.8,"2024-02-23","16:00:00",0,"Expired",1665,99.10714285714286,6,384697.5,22320,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",15,0,20.333,1,14.08,13.76,13.89,-9.25,100,-64.29
"2024-02-22","14:30:00",5094.05,"5 Feb 22 5085 P STO 2.90 | 5 Feb 22 5040 P BTO 0.30",246,5083.58,"2024-02-22","14:51:00",595,"Above Delta",-1770,-143.90243902439025,5,370422.86,21270,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,12.5,9.667,20.667,14.62,14.59,57.03,55.22,0,-139.84
"2024-02-22","13:00:00",5074.66,"5 Feb 22 5060 P STO 2.40 | 5 Feb 22 5015 P BTO 0.30",196,5087.03,"2024-02-22","16:00:00",0,"Expired",967.5,98.72448979591837,5,371390.36,21520,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,0,8,1,14.27,14.58,57.03,35.83,100,-32.65
"2024-02-22","11:15:00",5063.33,"4 Feb 22 5090 C STO 1.10 | 4 Feb 22 5090 P STO 27.85 | 4 Feb 22 5120 C BTO 0.15 | 4 Feb 22 5060 P BTO 7.45",2130,5087.03,"2024-02-22","16:00:00",297,"Expired",7312,85.82159624413146,4,378702.36,3480,"Mid Day Butterfly [PUTs + CALLs / no Mondays] ",20,0,3.809,33,14.2,14.58,57.03,24.5,88.97,-5.16
"2024-02-22","10:30:00",5063.37,"3 Feb 22 5050 P BTO 5.10 | 3 Feb 22 5065 C BTO 9.20 | 3 Feb 22 5090 C STO 1.65 | 3 Feb 22 5025 P STO 1.25",-1150,5087.03,"2024-02-22","16:00:00",-2203,"Expired",3137.64,90.94608695652173,3,381840,3450,"OO RIC",21.36,0,0.203,0.004,14.16,14.58,57.03,24.54,110.43,-21.74
"2024-02-21","13:00:00",4965.51,"5 Feb 21 4950 P STO 2.45 | 5 Feb 21 4905 P BTO 0.15",216,4948.9,"2024-02-21","14:43:00",555,"Above Delta",-1720,-159.25925925925927,5,372192.86,21420,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,12.5,16.333,56,15.7,16.02,-12.48,2.48,51.39,-154.63
"2024-02-20","11:59:00",4968.15,"5 Feb 20 4985 C STO 2.35 | 5 Feb 20 5025 C BTO 0.15",210,4975.51,"2024-02-20","16:00:00",0,"Expired",1037.5,98.80952380952381,5,373912.86,18950,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",12.5,0,15.667,1,15.55,15.3,-16.25,-21.17,100,0
"2024-02-16","14:30:00",5036.62,"5 Feb 16 5030 P STO 2.70 | 5 Feb 16 4985 P BTO 0.25",231,5025.44,"2024-02-16","14:46:00",630,"Stop Loss",-2020,-174.8917748917749,5,372875.36,21345,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,12.5,10.8,21.375,13.92,14.05,1.4,5.49,0,-259.31
"2024-02-15","14:30:00",5026.12,"5 Feb 15 5020 P STO 2.65 | 5 Feb 15 4975 P BTO 0.15",236,5029.73,"2024-02-15","16:00:00",0,"Expired",1167.5,98.9406779661017,5,373877.86,21320,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,0,17.667,1,14.48,14.19,2.52,22.98,100,0
"2024-02-15","13:00:00",5011.88,"5 Feb 15 4995 P STO 2.40 | 5 Feb 15 4950 P BTO 0.20",206,5029.73,"2024-02-15","16:00:00",0,"Expired",1017.5,98.7864077669903,5,374895.36,21470,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,0,12,1,14.5,14.19,2.52,8.74,100,-11.65
"2024-02-14","14:30:00",4979.07,"5 Feb 14 4970 P STO 2.50 | 5 Feb 14 4925 P BTO 0.10",226,5000.62,"2024-02-14","16:00:00",0,"Expired",1117.5,98.89380530973452,5,372710.36,21370,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,0,25,1,14.7,14.31,23.27,2.63,100,-10.62
"2024-02-14","13:00:00",4974.06,"5 Feb 14 4955 P STO 2.20 | 5 Feb 14 4910 P BTO 0.20",186,5000.62,"2024-02-14","16:00:00",0,"Expired",917.5,98.65591397849462,5,371428.22,21570,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,0,11,1,14.77,14.31,23.27,-2.38,100,-80.11
"2024-02-14","11:44:00",4967.11,"5 Feb 14 4985 C STO 2.65 | 5 Feb 14 5025 C BTO 0.10",245,4982.26,"2024-02-14","13:41:00",577,"Stop Loss",-1685,-137.55102040816328,5,367969.72,18775,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",12.5,12.5,26.5,53.5,14.95,14.66,23.27,-9.33,40.82,-138.78
"2024-02-14","10:30:00",4989.24,"3 Feb 14 4975 P BTO 3.60 | 3 Feb 14 4990 C BTO 8.05 | 3 Feb 14 5015 C STO 0.95 | 3 Feb 14 4950 P STO 0.80",-1000,5000.62,"2024-02-14","16:00:00",-1062,"Expired",164.64,5.4879999999999995,3,371592.86,3000,"OO RIC",21.36,0,0.15,0.01,14.25,14.31,23.27,12.8,43.5,-76.5
"2024-02-13","09:35:00",4960.31,"11 Feb 14 4930 P STO 6.40 | 11 Feb 14 5005 C STO 3.10 | 11 Feb 16 4930 P BTO 13.00 | 11 Feb 16 5005 C BTO 8.90",-1245,4979.07,"2024-02-14","14:30:00",-1480,"Exited at Specified Time",2541,18.55421686746988,11,370510.72,13695,"Tuesday 1/3 Double Calendar [Delta based rail]",44,0,0.434,0.026,14.56,14.7,-53.9,-7.63,34.54,-4.82
"2024-02-12","14:30:00",5024.72,"17 Feb 14 4980 P STO 6.30 | 17 Feb 14 5080 C STO 3.60 | 17 Feb 16 4980 P BTO 10.60 | 17 Feb 16 5080 C BTO 7.90",-870,4954.24,"2024-02-13","09:32:00",-635,"Above Delta",-4158.2,-28.114942528735632,17,369654.72,14790,"Monday 2/4 DC",81.6,81.6,0.535,0.833,13.71,14.66,0.22,-2.11,2.87,-25.86
"2024-02-12","13:00:00",5045.86,"5 Feb 12 5040 P STO 3.05 | 5 Feb 12 4995 P BTO 0.15",276,5039.45,"2024-02-12","13:28:00",510,"Above Delta",-1195,-86.59420289855072,5,373812.92,21120,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,12.5,20.333,26.25,13.6,13.7,0.22,19.03,31.16,-82.97
"2024-02-09","14:30:00",5024.79,"5 Feb 9 5020 P STO 2.05 | 5 Feb 9 4975 P BTO 0.10",181,5026.61,"2024-02-09","16:00:00",0,"Expired",892.5,98.61878453038673,5,371743.92,21595,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,0,20.5,1,12.87,12.93,6.26,20.62,100,-18.78
"2024-02-09","13:00:00",5018.55,"5 Feb 9 5010 P STO 2.25 | 5 Feb 9 4965 P BTO 0.15",196,5026.61,"2024-02-09","16:00:00",0,"Expired",967.5,98.72448979591837,5,370851.42,21520,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,0,15,1,12.75,12.93,6.26,14.38,100,-17.35
"2024-02-09","11:15:00",5014.88,"4 Feb 9 5040 C STO 0.55 | 4 Feb 9 5040 P STO 26.05 | 4 Feb 9 5070 C BTO 0.10 | 4 Feb 9 5010 P BTO 4.85",2160,5026.61,"2024-02-09","16:00:00",1339,"Expired",3264,37.77777777777778,4,375007.92,3360,"Mid Day Butterfly [PUTs + CALLs / no Mondays] ",20,0,5.374,141.5,12.83,12.93,6.26,10.71,45.6,-15.74
"2024-02-08","11:30:00",4987.41,"5 Feb 8 5000 C STO 2.70 | 5 Feb 8 5040 C BTO 0.10",250,4997.91,"2024-02-08","16:00:00",0,"Expired",1237.5,99,5,369883.92,18750,"Bearish Credit 1H ORB [130% SL / 85% SL ADJ. 500%]",12.5,0,27,1,13.14,12.76,0.1,-7.75,100,-58
"2024-02-07","13:00:00",4990.26,"5 Feb 7 4975 P STO 2.80 | 5 Feb 7 4930 P BTO 0.20",246,4995.06,"2024-02-07","16:00:00",0,"Expired",1217.5,98.98373983739837,5,368433.42,21270,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,0,14,1,13.08,12.86,18.82,17.21,100,-30.08
"2024-02-07","11:15:00",4989.48,"3 Feb 7 5015 C STO 1.15 | 3 Feb 7 5015 P STO 26.20 | 3 Feb 7 5045 C BTO 0.15 | 3 Feb 7 4985 P BTO 6.45",2070,4995.06,"2024-02-07","16:00:00",1994,"Expired",213,3.429951690821256,3,368646.42,2790,"Mid Day Butterfly [PUTs + CALLs / no Mondays] ",15,0,4.144,188.5,12.95,12.86,18.82,16.43,24.64,-14.01
"2024-02-06","13:00:00",4940.09,"5 Feb 6 4930 P STO 3.05 | 5 Feb 6 4885 P BTO 0.15",276,4954.23,"2024-02-06","16:00:00",0,"Expired",1367.5,99.09420289855072,5,364550.72,21120,"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",12.5,0,20.333,1,13.62,13.08,7.35,-10.07,100,-5.07
