Strategy,Date Opened,Time Opened,Opening Price,Legs,Initial Premium,No. of Contracts,P/L,Closing Price,Date Closed,Time Closed,Avg. Closing Cost,Reason For Close
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-12-03,14:30:09,6856.28,1 Dec 3 6805 P BTO 0.25,-0.25,1,-26.175,6849.72,2025-12-03,16:15:02,0,Expired
Bullish 1H Credit ORB [25W / EMA],2025-12-03,14:04:09,6856.46,1 Dec 3 6845 P STO 1.62 | 1 Dec 3 6820 P BTO 0.42,1.2,1,117.65,6849.72,2025-12-03,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-12-03,13:02:35,6853.37,1 Dec 3 6840 P STO 2.65,2.65,1,263.825,6849.72,2025-12-03,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-12-03,13:02:35,6853.37,1 Dec 3 6795 P BTO 0.50,-0.5,1,-51.175,6849.72,2025-12-03,16:15:02,0,Expired
Mid Day IronFly [PUTs + CALLs],2025-12-03,11:15:09,6833.83,1 Dec 3 6860 C STO 1.96 | 1 Dec 3 6860 P STO 28.42 | 1 Dec 3 6890 C BTO 0.12 | 1 Dec 3 6830 P BTO 10.16,20.1,1,977.21,6849.72,2025-12-03,16:15:02,-10.28,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-12-02,14:30:14,6827.41,1 Dec 2 6815 P STO 2.27,2.27,1,225.825,6829.37,2025-12-02,16:15:03,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-12-02,14:30:14,6827.41,1 Dec 2 6770 P BTO 0.22,-0.22,1,-23.175,6829.37,2025-12-02,16:15:03,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-12-02,13:00:09,6815.2,1 Dec 2 6840 C STO 2.07,2.07,1,-224.785,6838.19,2025-12-02,14:52:03,-4.3,Stop Loss
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-12-02,13:00:09,6815.2,1 Dec 2 6885 C BTO 0.07,-0.07,1,-3.785,6835.4,2025-12-02,15:09:03,0.05,OTO
Bearish Credit 15M ORB,2025-12-02,11:30:09,6813.54,1 Dec 2 6850 C STO 2.27,2.27,1,225.825,6829.37,2025-12-02,16:15:03,0,Expired
Bearish Credit 15M ORB,2025-12-02,11:30:09,6813.54,1 Dec 2 6890 C BTO 0.12,-0.12,1,-13.175,6829.37,2025-12-02,16:15:03,0,Expired
Tuesday 1/3 Double Calendar [Delta based rail],2025-12-02,9:35:29,6833.01,1 Dec 3 6790 P STO 8.55 | 1 Dec 3 6885 C STO 3.70 | 1 Dec 5 6790 P BTO 19.70 | 1 Dec 5 6885 C BTO 13.80,-21.25,1,-279.58,6856.24,2025-12-03,14:10:16,18.55,Exited at Specified Time
Monday Wednesday 2/7 Double Calendar [30% PT],2025-12-01,15:30:29,6820.93,1 Dec 3 6760 P STO 8.70 | 1 Dec 3 6880 C STO 4.60 | 1 Dec 8 6760 P BTO 23.68 | 1 Dec 8 6880 C BTO 18.12,-28.5,1,90.33,6822.26,2025-12-03,9:57:10,29.5,Below Short/Long Ratio
Monday 2/4 Double Calendar [MGMT],2025-12-01,15:05:34,6817.28,1 Dec 3 6755 P STO 8.50 | 1 Dec 3 6870 C STO 6.50 | 1 Dec 5 6755 P BTO 18.13 | 1 Dec 5 6870 C BTO 16.42,-19.55,1,125.42,6858.83,2025-12-03,14:45:50,20.9,Exited at Specified Time
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-12-01,14:45:09,6816.56,1 Dec 1 6830 C STO 1.83,1.83,1,181.825,6812.63,2025-12-01,16:15:03,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-12-01,14:45:09,6816.56,1 Dec 1 6875 C BTO 0.03,-0.03,1,-4.175,6812.63,2025-12-01,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-12-01,14:30:10,6819.55,1 Dec 1 6835 C STO 1.68,1.68,1,166.825,6812.63,2025-12-01,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-12-01,14:30:10,6819.55,1 Dec 1 6880 C BTO 0.03,-0.03,1,-4.175,6812.63,2025-12-01,16:15:02,0,Expired
Bullish 1H Credit ORB [25W / EMA],2025-12-01,14:00:14,6842.53,1 Dec 1 6830 P STO 1.67 | 1 Dec 1 6805 P BTO 0.32,1.35,1,-834.79,6821.3,2025-12-01,14:26:08,-9.65,Above Delta
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-12-01,13:01:08,6837.01,1 Dec 1 6820 P STO 2.22,2.22,1,-379.785,6822.75,2025-12-01,14:24:02,-6,Stop Loss
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-12-01,13:01:08,6837.01,1 Dec 1 6775 P BTO 0.27,-0.27,1,16.215,6822.75,2025-12-01,14:24:02,0.45,OTO
Bullish Debit 15M ORB [55Delta / 35W / PT actions / .05% Gap Up / 5D SMA / no Mondays],2025-11-28,11:30:08,6835.99,1 Nov 28 6835 C BTO 7.92 | 1 Nov 28 6870 C STO 0.17,-7.75,1,631.65,6849.09,2025-11-28,13:15:01,14.09,Expired
Mid Day IronFly [PUTs + CALLs],2025-11-28,11:15:09,6842.78,1 Nov 28 6870 C STO 0.51 | 1 Nov 28 6870 P STO 28.61 | 1 Nov 28 6900 C BTO 0.07 | 1 Nov 28 6840 P BTO 6.90,22.15,1,119.3,6849.09,2025-11-28,13:15:01,-20.91,Expired
Monday Wednesday 2/7 Double Calendar [30% PT],2025-11-26,15:30:29,6826.92,1 Nov 28 6790 P STO 5.30 | 1 Nov 28 6865 C STO 3.02 | 1 Dec 3 6790 P BTO 22.69 | 1 Dec 3 6865 C BTO 19.53,-33.9,1,475.24,6828.41,2025-11-28,10:08:00,38.75,Below Short/Long Ratio
Bullish 1H Credit ORB [25W / EMA],2025-11-26,14:01:18,6821.1,1 Nov 26 6800 P STO 1.55 | 1 Nov 26 6775 P BTO 0.55,1,1,97.65,6812.61,2025-11-26,16:15:02,0,Expired
Bullish Debit 15M ORB [55Delta / 35W / PT actions / .05% Gap Up / 5D SMA / no Mondays],2025-11-26,11:30:09,6821.35,1 Nov 26 6820 C BTO 8.97 | 1 Nov 26 6855 C STO 0.52,-8.45,1,0.3,6822.12,2025-11-26,12:15:14,8.5,Stop Loss
Mid Day IronFly [PUTs + CALLs],2025-11-26,11:15:08,6816.31,1 Nov 26 6840 C STO 1.57 | 1 Nov 26 6840 P STO 24.70 | 1 Nov 26 6870 C BTO 0.22 | 1 Nov 26 6810 P BTO 6.85,19.2,1,-823.79,6812.61,2025-11-26,16:15:02,-27.39,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-25,14:45:09,6745.49,1 Nov 25 6800 C BTO 0.03,-0.03,1,0.215,6757.27,2025-11-25,15:01:03,0.05,OTO
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-25,14:45:09,6745.49,1 Nov 25 6755 C STO 1.33,1.33,1,-143.785,6751.26,2025-11-25,14:53:03,-2.75,Stop Loss
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-25,14:30:09,6747.38,1 Nov 25 6755 C STO 2.15,2.15,1,-226.785,6754.98,2025-11-25,14:58:03,-4.4,Stop Loss
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-25,14:30:09,6747.38,1 Nov 25 6800 C BTO 0.05,-0.05,1,-1.785,6759.78,2025-11-25,15:05:03,0.05,OTO
Bullish 1H Credit ORB [25W / EMA],2025-11-25,14:00:19,6753.16,1 Nov 25 6735 P STO 1.37 | 1 Nov 25 6710 P BTO 0.52,0.85,1,82.65,6765.88,2025-11-25,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-25,13:00:10,6747.42,1 Nov 25 6680 P BTO 0.77,-0.77,1,-78.175,6765.88,2025-11-25,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-25,13:00:10,6747.42,1 Nov 25 6725 P STO 2.72,2.72,1,270.825,6765.88,2025-11-25,16:15:02,0,Expired
Tuesday 1/3 Double Calendar [Delta based rail],2025-11-25,9:35:14,6709.61,1 Nov 26 6655 P STO 12.38 | 1 Nov 26 6775 C STO 4.60 | 1 Nov 28 6655 P BTO 19.30 | 1 Nov 28 6775 C BTO 10.78,-13.1,1,-389.67,6808.98,2025-11-26,9:50:09,9.3,Below Delta
Monday Wednesday 2/7 Double Calendar [30% PT],2025-11-24,15:30:24,6703.91,1 Nov 26 6625 P STO 11.50 | 1 Nov 26 6780 C STO 4.80 | 1 Dec 1 6625 P BTO 25.70 | 1 Dec 1 6780 C BTO 16.45,-25.85,1,-509.67,6795.8,2025-11-26,9:33:00,20.85,Below Delta
Monday 2/4 Double Calendar [MGMT],2025-11-24,15:05:25,6706.43,1 Nov 26 6625 P STO 11.09 | 1 Nov 26 6770 C STO 7.40 | 1 Nov 28 6625 P BTO 17.47 | 1 Nov 28 6770 C BTO 13.82,-12.8,1,-349.67,6795.8,2025-11-26,9:32:59,9.4,Below Delta
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-24,14:45:09,6700.14,1 Nov 24 6755 C BTO 0.07,-0.07,1,-3.785,6706.43,2025-11-24,15:05:03,0.05,OTO
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-24,14:45:09,6700.14,1 Nov 24 6710 C STO 1.92,1.92,1,-209.785,6706.43,2025-11-24,15:05:03,-4,Stop Loss
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-24,14:30:09,6703.83,1 Nov 24 6760 C BTO 0.07,-0.07,1,-8.175,6705.12,2025-11-24,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-24,14:30:09,6703.83,1 Nov 24 6715 C STO 1.92,1.92,1,190.825,6705.12,2025-11-24,16:15:02,0,Expired
Bullish 1H Credit ORB [25W / EMA],2025-11-24,14:00:21,6707.24,1 Nov 24 6685 P STO 1.55 | 1 Nov 24 6660 P BTO 0.80,0.75,1,72.65,6705.12,2025-11-24,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-24,13:00:20,6705.61,1 Nov 24 6635 P BTO 0.85,-0.85,1,-86.175,6705.12,2025-11-24,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-24,13:00:20,6705.61,1 Nov 24 6680 P STO 2.50,2.5,1,248.825,6705.12,2025-11-24,16:15:02,0,Expired
Mid Day IronFly [PUTs + CALLs],2025-11-24,11:15:09,6696.59,1 Nov 24 6720 C STO 3.24 | 1 Nov 24 6720 P STO 27.02 | 1 Nov 24 6750 C BTO 0.45 | 1 Nov 24 6690 P BTO 10.21,19.6,1,467.21,6705.12,2025-11-24,16:15:02,-14.88,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-21,14:30:40,6657.23,1 Nov 21 6620 P STO 2.12,2.12,1,-359.785,6640.13,2025-11-21,14:45:03,-5.7,Stop Loss
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-21,14:30:40,6657.23,1 Nov 21 6575 P BTO 0.62,-0.62,1,61.215,6640.13,2025-11-21,14:45:03,1.25,OTO
Bullish 1H Credit ORB [25W / EMA],2025-11-21,14:00:24,6637.06,1 Nov 21 6555 P STO 1.45 | 1 Nov 21 6530 P BTO 0.95,0.5,1,47.56,6602.99,2025-11-21,16:15:02,0,Expired
Bullish Debit 15M ORB [55Delta / 35W / PT actions / .05% Gap Up / 5D SMA / no Mondays],2025-11-21,11:59:09,6618.12,1 Nov 21 6610 C BTO 26.85 | 1 Nov 21 6645 C STO 10.75,-16.1,1,-64.88,6624.46,2025-11-21,15:24:52,15.5,Stop Loss
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-20,14:30:10,6583.8,1 Nov 20 6530 P STO 2.87,2.87,1,285.825,6538.76,2025-11-20,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-20,14:30:10,6583.8,1 Nov 20 6485 P BTO 0.67,-0.67,1,-68.175,6538.76,2025-11-20,16:15:03,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-20,13:00:14,6586.96,1 Nov 20 6745 C BTO 0.65,-0.65,1,-66.175,6538.76,2025-11-20,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-20,13:00:14,6586.96,1 Nov 20 6700 C STO 1.75,1.75,1,173.825,6538.76,2025-11-20,16:15:02,0,Expired
Bearish Credit 15M ORB,2025-11-20,11:30:19,6693.74,1 Nov 20 6765 C STO 1.82,1.82,1,180.825,6538.76,2025-11-20,16:15:02,0,Expired
Bearish Credit 15M ORB,2025-11-20,11:30:19,6693.74,1 Nov 20 6805 C BTO 0.27,-0.27,1,-28.175,6538.76,2025-11-20,16:15:03,0,Expired
Monday Wednesday 2/7 Double Calendar [30% PT],2025-11-19,15:30:44,6650.78,1 Nov 21 6520 P STO 18.12 | 1 Nov 21 6780 C STO 8.64 | 1 Nov 26 6520 P BTO 37.57 | 1 Nov 26 6780 C BTO 22.29,-33.1,1,985.24,6560.93,2025-11-20,13:53:02,43.05,Profit Target
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-19,14:45:09,6613.27,1 Nov 19 6685 C BTO 0.15,-0.15,1,-6.785,6629.92,2025-11-19,14:55:02,0.1,OTO
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-19,14:45:09,6613.27,1 Nov 19 6640 C STO 1.85,1.85,1,-216.785,6629.92,2025-11-19,14:55:02,-4,Stop Loss
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-19,14:30:09,6613.94,1 Nov 19 6640 C STO 2.22,2.22,1,-259.785,6629.92,2025-11-19,14:55:02,-4.8,Stop Loss
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-19,14:30:09,6613.94,1 Nov 19 6685 C BTO 0.07,-0.07,1,6.215,6629.92,2025-11-19,14:55:02,0.15,OTO
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-19,13:01:08,6631.84,1 Nov 19 6585 P STO 2.32,2.32,1,230.825,6642.16,2025-11-19,16:15:03,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-19,13:01:08,6631.84,1 Nov 19 6540 P BTO 0.37,-0.37,1,-38.175,6642.16,2025-11-19,16:15:03,0,Expired
Bullish 1H Credit ORB [25W / EMA],2025-11-18,14:40:08,6662.13,1 Nov 18 6625 P STO 1.72 | 1 Nov 18 6600 P BTO 0.47,1.25,1,-408.57,6620.47,2025-11-18,15:59:09,-5.3,Above Delta
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-18,14:30:14,6645.42,1 Nov 18 6720 C BTO 0.12,-0.12,1,1.215,6662.13,2025-11-18,14:40:02,0.15,OTO
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-18,14:30:14,6645.42,1 Nov 18 6675 C STO 2.22,2.22,1,-249.785,6662.13,2025-11-18,14:40:02,-4.7,Stop Loss
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-18,13:00:38,6653.36,1 Nov 18 6550 P BTO 0.42,-0.42,1,-43.175,6617.32,2025-11-18,16:15:03,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-18,13:00:38,6653.36,1 Nov 18 6595 P STO 2.07,2.07,1,205.825,6617.32,2025-11-18,16:15:03,0,Expired
Bearish Credit 15M ORB,2025-11-18,11:54:09,6624.59,1 Nov 18 6690 C STO 1.90,1.9,1,188.825,6617.32,2025-11-18,16:15:03,0,Expired
Bearish Credit 15M ORB,2025-11-18,11:54:09,6624.59,1 Nov 18 6730 C BTO 0.35,-0.35,1,-36.175,6617.32,2025-11-18,16:15:03,0,Expired
Tuesday 1/3 Double Calendar [Delta based rail],2025-11-18,9:35:19,6645.47,1 Nov 19 6570 P STO 17.00 | 1 Nov 19 6740 C STO 6.40 | 1 Nov 21 6570 P BTO 40.40 | 1 Nov 21 6740 C BTO 25.70,-42.7,1,226.07,6634.15,2025-11-19,14:10:09,45.05,Exited at Specified Time
Monday Wednesday 2/7 Double Calendar [30% PT],2025-11-17,15:30:34,6655.05,1 Nov 19 6550 P STO 13.39 | 1 Nov 19 6755 C STO 7.50 | 1 Nov 24 6550 P BTO 38.60 | 1 Nov 24 6755 C BTO 30.09,-47.8,1,825.33,6622.82,2025-11-19,9:32:10,56.15,Below Short/Long Ratio
Monday 2/4 Double Calendar [MGMT],2025-11-17,15:05:29,6643.1,1 Nov 19 6535 P STO 13.79 | 1 Nov 19 6730 C STO 12.29 | 1 Nov 21 6535 P BTO 32.39 | 1 Nov 21 6730 C BTO 31.69,-38,1,296.07,6613.27,2025-11-19,14:45:59,41.05,Exited at Specified Time
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-17,14:45:09,6661.79,1 Nov 17 6690 C STO 2.02,2.02,1,200.825,6672.41,2025-11-17,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-17,14:45:09,6661.79,1 Nov 17 6735 C BTO 0.12,-0.12,1,-13.175,6672.41,2025-11-17,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-17,14:30:11,6674.78,1 Nov 17 6705 C STO 1.92,1.92,1,190.825,6672.41,2025-11-17,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-17,14:30:11,6674.78,1 Nov 17 6750 C BTO 0.12,-0.12,1,-13.175,6672.41,2025-11-17,16:15:02,0,Expired
Bearish 1H Credit ORB [20W / EMA / VIX UP],2025-11-17,14:00:12,6682.54,1 Nov 17 6720 C STO 1.90 | 1 Nov 17 6740 C BTO 0.55,1.35,1,132.65,6672.41,2025-11-17,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-17,13:00:10,6709.15,1 Nov 17 6745 C STO 1.77,1.77,1,175.825,6672.41,2025-11-17,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-17,13:00:10,6709.15,1 Nov 17 6790 C BTO 0.12,-0.12,1,-13.175,6672.41,2025-11-17,16:15:02,0,Expired
Friday 6/7 DC,2025-11-14,15:09:44,6757.41,1 Nov 20 6650 P STO 26.22 | 1 Nov 20 6845 C STO 19.02 | 1 Nov 21 6650 P BTO 31.10 | 1 Nov 21 6845 C BTO 24.39,-10.25,1,250.24,6649.72,2025-11-19,15:42:02,12.85,Profit Target
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-14,14:30:09,6757.52,1 Nov 14 6690 P BTO 0.35,-0.35,1,-36.175,6734.11,2025-11-14,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-14,14:30:09,6757.52,1 Nov 14 6735 P STO 2.45,2.45,1,-357.395,6733.32,2025-11-14,15:49:20,-6,Above Delta
Bullish 1H Credit ORB [25W / EMA],2025-11-14,14:00:25,6749.7,1 Nov 14 6705 P STO 1.45 | 1 Nov 14 6680 P BTO 0.65,0.8,1,77.65,6734.11,2025-11-14,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-14,13:00:14,6758.28,1 Nov 14 6795 C STO 1.57,1.57,1,155.825,6734.11,2025-11-14,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-14,13:00:14,6758.28,1 Nov 14 6840 C BTO 0.12,-0.12,1,-13.175,6734.11,2025-11-14,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-13,14:30:08,6754.39,1 Nov 13 6730 P STO 2.77,2.77,1,-484.785,6733.36,2025-11-13,14:55:02,-7.6,Stop Loss
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-13,14:30:08,6754.39,1 Nov 13 6685 P BTO 0.22,-0.22,1,31.215,6733.36,2025-11-13,14:55:02,0.55,OTO
Bearish 1H Credit ORB [20W / EMA / VIX UP],2025-11-13,14:03:09,6740,1 Nov 13 6780 C STO 1.57 | 1 Nov 13 6800 C BTO 0.57,1,1,97.65,6737.49,2025-11-13,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-13,13:00:14,6760.66,1 Nov 13 6850 C BTO 0.22,-0.22,1,-23.175,6737.49,2025-11-13,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-13,13:00:14,6760.66,1 Nov 13 6805 C STO 1.92,1.92,1,190.825,6737.49,2025-11-13,16:15:02,0,Expired
Bearish Credit 15M ORB,2025-11-13,11:30:08,6776.25,1 Nov 13 6830 C STO 2.02,2.02,1,200.825,6737.49,2025-11-13,16:15:02,0,Expired
Bearish Credit 15M ORB,2025-11-13,11:30:08,6776.25,1 Nov 13 6870 C BTO 0.37,-0.37,1,-38.175,6737.49,2025-11-13,16:15:02,0,Expired
Monday Wednesday 2/7 Double Calendar [30% PT],2025-11-12,15:30:34,6853.06,1 Nov 14 6785 P STO 9.13 | 1 Nov 14 6920 C STO 4.29 | 1 Nov 19 6785 P BTO 24.47 | 1 Nov 19 6920 C BTO 17.25,-28.3,1,-174.67,6745.37,2025-11-13,13:29:11,26.65,Above Delta
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-12,14:45:09,6848.79,1 Nov 12 6860 C STO 1.80,1.8,1,-191.785,6858.05,2025-11-12,15:34:03,-3.7,Stop Loss
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-12,14:45:09,6848.79,1 Nov 12 6905 C BTO 0.05,-0.05,1,-6.175,6850.92,2025-11-12,16:15:03,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-12,14:30:09,6847.09,1 Nov 12 6905 C BTO 0.05,-0.05,1,-6.175,6850.92,2025-11-12,16:15:03,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-11-12,14:30:09,6847.09,1 Nov 12 6860 C STO 1.75,1.75,1,-206.785,6858.05,2025-11-12,15:34:03,-3.8,Stop Loss
Bearish 1H Credit ORB [20W / EMA / VIX UP],2025-11-12,14:29:09,6845.73,1 Nov 12 6860 C STO 1.67 | 1 Nov 12 6880 C BTO 0.12,1.55,1,152.65,6850.92,2025-11-12,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-12,13:00:19,6856.11,1 Nov 12 6830 P STO 2.32,2.32,1,230.825,6850.92,2025-11-12,16:15:03,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-12,13:00:19,6856.11,1 Nov 12 6785 P BTO 0.32,-0.32,1,-33.175,6850.92,2025-11-12,16:15:03,0,Expired
Bearish Credit 15M ORB,2025-11-12,11:45:09,6841.33,1 Nov 12 6875 C STO 1.75,1.75,1,173.825,6850.92,2025-11-12,16:15:03,0,Expired
Bearish Credit 15M ORB,2025-11-12,11:45:09,6841.33,1 Nov 12 6915 C BTO 0.15,-0.15,1,-16.175,6850.92,2025-11-12,16:15:03,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-11,14:31:10,6852.81,1 Nov 11 6845 P STO 2.17,2.17,1,215.825,6846.61,2025-11-11,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-11,14:31:10,6852.81,1 Nov 11 6800 P BTO 0.17,-0.17,1,-18.175,6846.61,2025-11-11,16:15:02,0,Expired
Bullish 1H Credit ORB [25W / EMA],2025-11-11,14:00:10,6851.99,1 Nov 11 6840 P STO 1.97 | 1 Nov 11 6815 P BTO 0.42,1.55,1,152.65,6846.61,2025-11-11,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-11,13:00:26,6840.27,1 Nov 11 6780 P BTO 0.32,-0.32,1,-33.175,6846.61,2025-11-11,16:15:03,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-11,13:00:26,6840.27,1 Nov 11 6825 P STO 2.12,2.12,1,210.825,6846.61,2025-11-11,16:15:03,0,Expired
Bearish Credit 15M ORB,2025-11-11,11:30:15,6813.03,1 Nov 11 6875 C BTO 0.12,-0.12,1,6.215,6830.91,2025-11-11,12:16:02,0.2,OTO
Bearish Credit 15M ORB,2025-11-11,11:30:15,6813.03,1 Nov 11 6835 C STO 2.07,2.07,1,-414.785,6830.91,2025-11-11,12:16:02,-6.2,Stop Loss
Tuesday 1/3 Double Calendar [Delta based rail],2025-11-11,9:35:20,6820.23,1 Nov 12 6780 P STO 9.80 | 1 Nov 12 6875 C STO 3.45 | 1 Nov 14 6780 P BTO 22.17 | 1 Nov 14 6875 C BTO 13.68,-22.6,1,310.42,6855.41,2025-11-12,14:10:34,25.8,Exited at Specified Time
Monday Wednesday 2/7 Double Calendar [30% PT],2025-11-10,15:30:39,6832.41,1 Nov 12 6765 P STO 8.99 | 1 Nov 12 6895 C STO 4.05 | 1 Nov 17 6765 P BTO 24.45 | 1 Nov 17 6895 C BTO 18.09,-29.5,1,-134.67,6859.37,2025-11-12,9:32:20,28.25,Below Short/Long Ratio
Monday 2/4 Double Calendar [MGMT],2025-11-10,15:05:30,6836.42,1 Nov 12 6770 P STO 8.68 | 1 Nov 12 6885 C STO 6.54 | 1 Nov 14 6770 P BTO 18.46 | 1 Nov 14 6885 C BTO 17.46,-20.7,1,-69.58,6848.79,2025-11-12,14:45:30,20.1,Exited at Specified Time
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-10,14:30:18,6827.56,1 Nov 10 6820 P STO 2.22,2.22,1,220.825,6832.43,2025-11-10,16:15:03,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-10,14:30:18,6827.56,1 Nov 10 6775 P BTO 0.27,-0.27,1,-28.175,6832.43,2025-11-10,16:15:03,0,Expired
Bullish 1H Credit ORB [25W / EMA],2025-11-10,14:07:08,6824.41,1 Nov 10 6810 P STO 1.62 | 1 Nov 10 6785 P BTO 0.47,1.15,1,112.65,6832.43,2025-11-10,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-10,13:00:15,6814.07,1 Nov 10 6795 P STO 2.27,2.27,1,225.825,6832.43,2025-11-10,16:15:03,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-11-10,13:00:15,6814.07,1 Nov 10 6750 P BTO 0.42,-0.42,1,-43.175,6832.43,2025-11-10,16:15:03,0,Expired
